4,0.5612535612535613,2.08563521106957,9.224209728200345,11,1.1925140824119265
8,0.634649301315968,1.9999031324655712,9.488831625749375,13,1.370031687012186
12,0.6773843440510107,1.9489189372782694,11.949968557572634,21,1.757326799549812
16,0.7073667073667074,1.9201232544878675,11.949968557572634,30,2.5104668564997317
20,0.722290055623389,1.9038427061731207,11.949968557572634,34,2.8451957706996955
24,0.7357210690544024,1.8879798574567956,13.412153731555428,45,3.3551658369472985
28,0.7433184099850767,1.8755901692729033,13.412153731555428,57,4.249876726799911
32,0.7465744132410799,1.8660551375246908,13.412153731555428,60,4.473554449263065
36,0.7526794193460861,1.857901704212717,13.412153731555428,65,4.8463506533683205
40,0.7555284221950889,1.8510490827491852,13.412153731555428,75,5.591943061578831
